Price,Close,High,Low,Open,Volume,MA250,MA50,MA100
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,
Date,,,,,,,,
2010-12-10,20.969524383544922,21.015543412698413,20.793116886024393,20.854476079201905,37625800,20.593302764892577,19.7769815826416,19.33576587677002
2010-12-13,20.900501251220703,21.053900010709185,20.839142040009108,20.91584141975335,47943900,20.586683570861815,19.823290596008302,19.348835983276366
2010-12-14,21.184284210205078,21.283992359556613,20.908167084433604,20.94651603504911,64070500,20.580959075927733,19.882440986633302,19.364971313476563
2010-12-15,21.36070442199707,21.468082717888585,21.11526748114814,21.11526748114814,69634200,20.577442932128907,19.938411521911622,19.38067192077637
2010-12-16,21.46807861328125,21.46807861328125,21.21497163355885,21.291671028639424,57680200,20.57207221221924,19.995309791564942,19.396991348266603
2010-12-17,21.399044036865234,21.544772705356916,21.283995704021873,21.414384204689394,87456500,20.56594448852539,20.04930274963379,19.414212741851806
2010-12-20,21.330018997192383,21.46807760929706,21.230310812294125,21.437398730451143,52811000,20.55863906097412,20.101305465698243,19.430137329101562
2010-12-21,21.529434204101562,21.583123332723215,21.291667436097505,21.360696733730787,38153000,20.551830741882323,20.15699146270752,19.449724159240724
2010-12-22,21.621477127075195,21.78254453805827,21.46040825317285,21.48341851027869,42252300,20.545150161743162,20.210859298706055,19.466288471221922
2010-12-23,21.705835342407227,21.72117550688407,21.445058397975316,21.452728480213736,24902500,20.538296112060547,20.258638763427733,19.48498546600342
2010-12-27,21.529434204101562,21.629143839758093,21.383705524329187,21.567784626630626,21652800,20.530075256347658,20.304567184448242,19.505178985595702
2010-12-28,21.483423233032227,21.60614170540234,21.445072796091825,21.452742883479907,23042200,20.522962677001953,20.344849090576172,19.52764207839966
2010-12-29,21.452735900878906,21.56778571133323,21.383706599773955,21.429727109123327,19502500,20.517169921875,20.380248527526856,19.548433418273927
2010-12-30,21.36070442199707,21.47575280515506,21.307015274051313,21.414393569942828,20786100,20.509596549987794,20.424784355163574,19.567849426269532
2010-12-31,21.406719207763672,21.41438929349843,21.19196119594816,21.322349727600564,24752000,20.502177154541016,20.467038688659667,19.591820259094238
2011-01-03,21.460412979125977,21.61381180110744,21.41439391769937,21.514102127943612,53443800,20.495543548583985,20.508689994812013,19.617920360565186
2011-01-04,21.54477882385254,21.60613804965565,21.360701146443212,21.42973045833663,54405600,20.490209114074705,20.55263858795166,19.64766969680786
2011-01-05,21.47574806213379,21.48341814770629,21.299340482724023,21.399048669328035,58998700,20.483967460632325,20.598103256225585,19.677411136627196
2011-01-06,22.104673385620117,22.127683634983946,21.36836296100296,21.50642153134837,88026300,20.481413581848145,20.645321655273438,19.712683620452882
2011-01-07,21.93593978881836,22.043318045491013,21.667492684217695,21.966618663759533,73762000,20.478785873413084,20.686878471374513,19.743676929473878
2011-01-10,21.64447784423828,21.782536409515764,21.506420741879513,21.67515817559715,57573600,20.474150772094728,20.719099349975586,19.770917053222657
2011-01-11,21.56011390686035,21.66749216093978,21.51409340118146,21.629143202459698,50298900,20.467344955444336,20.743686866760253,19.800210342407226
2011-01-12,21.897594451904297,21.928274796889582,21.529439089597076,21.567789520828686,52631100,20.462189582824706,20.770755348205565,19.834479293823243
2011-01-13,21.621477127075195,21.774874452356325,21.48341851027869,21.728855401063914,67077600,20.455208473205566,20.785593032836914,19.865605926513673
2011-01-14,21.705835342407227,21.767194537395994,21.40670944970181,21.537097921917766,62688400,20.450097534179687,20.80760654449463,19.899405727386476
2011-01-18,21.981964111328125,22.043323338864,21.58312840088525,21.598468573499066,53322700,20.44783422088623,20.833465728759766,19.935509357452393
2011-01-19,21.83622932434082,21.997298166151353,21.682832029622997,21.828559240167085,50005900,20.44814360809326,20.860831527709962,19.972290134429933
2011-01-20,21.744190216064453,21.897587503558125,21.575451298026838,21.85923854741443,58613600,20.44700291442871,20.88696620941162,20.00731191635132
2011-01-21,21.491092681884766,21.805558940854826,21.491092681884766,21.782548679374255,58080300,20.444308906555175,20.905904655456542,20.042013473510742
2011-01-24,21.76720428466797,21.90526290094447,21.468078258015048,21.491088515034217,52047800,20.442208389282225,20.930517692565918,20.080771961212157
2011-01-25,21.820890426635742,21.820890426635742,21.567783502808584,21.583122208101926,42436600,20.441855361938476,20.960168495178223,20.11678945541382
2011-01-26,22.073999404907227,22.235066797370198,21.85924141870417,21.866911503524182,74628800,20.44546004486084,21.001132469177247,20.15503313064575
2011-01-27,22.14303207397461,22.595555443844678,21.851574658151282,22.050992505051635,146938600,20.448649604797364,21.044544258117675,20.191299076080323
2011-01-28,21.28399658203125,22.189046040127003,21.05389990685256,22.16603578744154,141249400,20.448252777099608,21.074303398132326,20.22149030685425
2011-01-31,21.268657684326172,21.399046198162896,21.03089091071299,21.299338023073197,65029000,20.447283645629884,21.107437477111816,20.251756763458253
2011-02-01,21.46807861328125,21.521767750961867,21.176622667478203,21.322349908920085,62810700,20.449486480712892,21.14041816711426,20.283407611846926
2011-02-02,21.42972755432129,21.56011607434842,21.383707044015846,21.42205746927038,45824000,20.450994903564453,21.174932861328124,20.315894603729248
2011-02-03,21.207298278808594,21.452735134898706,21.122930273852027,21.452735134898706,60340100,20.452515251159667,21.20438533782959,20.336552295684815
2011-02-04,21.299333572387695,21.353022691057102,21.099915800959348,21.24564445371829,40412200,20.453532173156738,21.24503574371338,20.358740196228027
2011-02-07,21.6291446685791,21.736522929937106,21.314678506385725,21.322347128266358,68980900,20.4559284286499,21.288447341918946,20.383540077209474
2011-02-08,21.690507888793945,21.736526943169753,21.514098831667845,21.552449262747153,34904200,20.458179473876953,21.33492702484131,20.407352771759033
2011-02-09,21.452735900878906,21.675163973976883,21.40671685444864,21.621474842655058,52905100,20.460050437927247,21.375730781555177,20.429626331329345
2011-02-10,21.092248916625977,21.42972530890931,20.931181536191037,21.422055224662074,76672400,20.45881876373291,21.410091819763185,20.446694087982177
2011-02-11,20.900501251220703,21.330015729701866,20.762442660264867,21.29166677128924,83939700,20.456095428466796,21.428652954101562,20.463978900909424
2011-02-14,20.885162353515625,20.915842692447768,20.67040583266696,20.869822184049557,56766200,20.452163368225097,21.433868408203125,20.48522674560547
2011-02-15,20.800291061401367,21.085755653774072,20.79257711462546,20.862014408133266,44116500,20.448495712280273,21.435392265319823,20.50699800491333
2011-02-16,20.846590042114258,20.88516567422977,20.522549729019413,20.86973483275715,70817900,20.44513402557373,21.440603370666505,20.52656421661377
2011-02-17,20.99317741394043,21.11662266705515,20.76172069142798,20.80801174161728,57207300,20.443566452026367,21.44828598022461,20.54797746658325
2011-02-18,20.87744903564453,20.993177396806303,20.82344256520677,20.931455506082294,68667800,20.44063013458252,21.448131713867188,20.568614597320558
2011-02-22,20.51483154296875,20.908309118085203,20.460825076660463,20.661421574066843,60889000,20.436333930969237,21.443026123046874,20.586997699737548
2011-02-23,20.51483154296875,20.723143460071434,20.39138777095957,20.468540496356766,60234100,20.43182639312744,21.433932266235352,20.605456924438478
2011-02-24,20.65370750427246,20.877448803825377,20.44539557355476,20.553408513230927,64494200,20.426817558288572,21.428996391296387,20.626143493652343
2011-02-25,20.483972549438477,20.792583491483242,20.4453969174659,20.761721808652354,53006300,20.422820655822754,21.414990158081054,20.648715572357176
2011-02-28,20.507116317749023,20.723143656596676,20.453109850928573,20.59198446364736,51379900,20.418916328430175,21.397918395996093,20.668164958953856
2011-03-01,20.183080673217773,20.66142650764821,20.175365251679164,20.522551863085624,60055000,20.41320253753662,21.372218437194825,20.683764114379883
2011-03-02,20.121347427368164,20.34509011113545,20.09048723017996,20.14449367893334,48658200,20.407362586975097,21.34666450500488,20.697983627319335
2011-03-03,20.213937759399414,20.368241740358933,20.198506919833704,20.260228806530684,68271500,20.40177222442627,21.324342880249024,20.712824172973633
2011-03-04,20.02105140686035,20.244792635376093,19.905321612161536,20.229361799874187,70437200,20.394896995544432,21.294175224304198,20.72558334350586
2011-03-07,19.84360694885254,20.267946249880747,19.712447742580693,20.1599318337024,64980400,20.386798713684083,21.258617820739747,20.7347385597229
2011-03-08,19.990198135375977,20.075066294731045,19.789601604260593,19.882185184608495,50549800,20.378652702331543,21.224305076599123,20.741471920013428
2011-03-09,19.974763870239258,20.044201175708928,19.79731363251269,19.9130419844402,39789100,20.370173210144042,21.193211669921876,20.74888942718506
2011-03-10,19.604434967041016,19.83589169936817,19.558143914888788,19.766455856922835,66549500,20.36015202331543,21.15563190460205,20.75024049758911
2011-03-11,19.812747955322266,19.94390716965135,19.565860368718365,19.60443600228794,49905800,20.350722518920897,21.122832145690918,20.751540336608887
2011-03-14,19.820457458496094,19.874463917995065,19.5581391081591,19.666152027157043,54473400,20.34053882598877,21.092027206420898,20.758405780792238
2011-03-15,19.589006423950195,19.650728324582946,19.28811234231132,19.34983424294407,76067300,20.329489707946777,21.05567295074463,20.76135581970215
2011-03-16,19.126087188720703,19.50413390105419,19.04121904887813,19.457841385740558,100725400,20.316649307250977,21.008986434936524,20.758838214874267
2011-03-17,19.11837387084961,19.457843524400353,19.09522761064873,19.334399746460825,62497000,20.303747856140138,20.960458335876464,20.75654846191406
2011-03-18,19.133806228637695,19.4269863507212,19.133806228637695,19.334402767019533,85486700,20.29006266784668,20.913619499206543,20.755861377716066
2011-03-21,19.542709350585938,19.735590414634977,19.403834749020113,19.426981006469664,46878100,20.278707565307617,20.86238021850586,20.75385093688965
2011-03-22,19.519567489624023,19.643011280693997,19.465561014976668,19.519567489624023,30895600,20.26617292022705,20.814052772521972,20.75046562194824
2011-03-23,19.704734802246094,19.758741277316766,19.426985534378545,19.465561167553002,43969000,20.255435745239257,20.77525791168213,20.747178630828856
2011-03-24,19.913047790527344,19.959340322048618,19.673875597265802,19.751028344901666,38696700,20.245743186950683,20.742316589355468,20.743001728057862
2011-03-25,19.76645851135254,20.02106153972935,19.743312246385116,20.005630696417732,57029800,20.234920768737794,20.699693870544433,20.735224609375
2011-03-28,19.604434967041016,19.843607119987876,19.581288705181894,19.79731606783565,48973200,20.22489958190918,20.65935302734375,20.72247303009033
2011-03-29,19.66615104675293,19.68929730176959,19.519561041445257,19.5504227148008,40763500,20.21551779937744,20.618559341430664,20.713082942962647
2011-03-30,19.758739471435547,19.843606150976047,19.673871320329102,19.7510240511926,41999300,20.206174209594728,20.57409484863281,20.70378028869629
2011-03-31,19.589006423950195,19.81274923347278,19.550430787892047,19.751027332840028,63233700,20.196000709533692,20.529150390625,20.69499095916748
2011-04-01,19.6584415435791,19.697018646881265,19.527282335483793,19.697018646881265,63114200,20.186014373779297,20.48743541717529,20.687200813293458
2011-04-04,19.712446212768555,19.797314360701087,19.604433276538707,19.635294956356315,35433700,20.174522979736327,20.45186248779297,20.678883571624755
2011-04-05,19.889896392822266,20.19850580934012,19.859034715387594,19.920756598691163,73651100,20.16247324371338,20.414316329956055,20.672417011260986
2011-04-06,20.175357818603516,20.298801574609303,19.951616562680144,20.04419864390166,65581400,20.151625747680665,20.38140567779541,20.670787086486815
2011-04-07,20.213937759399414,20.260228806530684,20.03648604752548,20.20622233961656,46134700,20.1405400390625,20.344204444885253,20.67266845703125
2011-04-08,20.113636016845703,20.275656866946004,20.028767882432895,20.190788732533196,39887600,20.127935935974122,20.303616523742676,20.674080390930175
2011-04-11,20.044204711914062,20.25251666507354,19.905330076474414,20.20622561044902,34286300,20.11490313720703,20.27882068634033,20.676562042236327
2011-04-12,19.781885147094727,19.943906036325398,19.71244783336244,19.928475195148,36920400,20.101424942016603,20.249085235595704,20.678261356353758
2011-04-13,19.7741641998291,19.959331299073558,19.720157742368468,19.78959503669374,38144700,20.0867986907959,20.21520694732666,20.67781255722046
2011-04-14,19.612157821655273,19.627588668743755,19.35755473096162,19.612157821655273,55239900,20.070558181762696,20.17885555267334,20.676894207000732
2011-04-15,19.573577880859375,19.720166481337206,19.426987808815294,19.643013734389466,65080400,20.054253929138184,20.146181144714355,20.675283241271973
2011-04-18,19.349822998046875,19.504128395739272,19.072073870826696,19.36525383212918,58045100,20.036873497009278,20.10719093322754,20.676113338470458
2011-04-19,19.403839111328125,19.419269953096936,19.18781321282903,19.288110741194174,38892400,20.021007484436034,20.06268482208252,20.67556608200073
2011-04-20,19.874465942382812,20.059631595911018,19.681584869345205,19.70473112787341,61608600,20.00657105255127,20.026363983154297,20.680645503997802
2011-04-21,19.689298629760742,19.974761769725358,19.565854871143774,19.897610524264014,46892300,19.992179023742676,19.991095237731933,20.683413009643555
2011-04-25,19.758739471435547,19.766454891678492,19.55042753957388,19.720162370220827,33525100,19.977883605957032,19.964425048828126,20.687258434295654
2011-04-26,20.206226348876953,20.39910746702165,19.80503326996011,19.85903974759004,69200000,19.96510636138916,19.95053955078125,20.689596252441405
2011-04-27,20.35280990600586,20.360525325411604,20.159928835559548,20.29108802232567,52689000,19.9543044052124,19.939892501831054,20.68688045501709
2011-04-28,20.607410430908203,20.730855655282507,20.368238343787066,20.41452938319892,80200000,19.943554611206054,19.93603488922119,20.68571357727051
2011-04-29,19.997913360595703,20.553410422546726,19.565860090189354,20.48397310585709,319317900,19.932571014404296,19.91906135559082,20.67983236312866
2011-05-02,19.79731559753418,20.05963400610857,19.658440972810563,20.013342955056025,89825600,19.921630462646483,19.895144119262696,20.671715049743653
2011-05-03,19.913047790527344,19.943909478208194,19.666160175345592,19.751028344901666,71892900,19.91377975463867,19.87585609436035,20.66199390411377
2011-05-04,20.105926513671875,20.252516569451167,19.897616033062032,19.943907087467988,73292300,19.909025489807128,19.867677993774414,20.655352058410646
2011-05-05,19.897619247436523,20.121360606181497,19.812751074343776,20.098214339456295,55600000,19.901233825683594,19.85533374786377,20.64463300704956
2011-05-06,19.959333419799805,20.229365735794545,19.866749860340352,20.113637390144547,55993000,19.893870216369628,19.841446266174316,20.63522132873535
2011-05-09,19.928468704223633,20.0287661960767,19.805024958143463,19.90532244999653,38696400,19.88469223022461,19.83033618927002,20.622663173675537
2011-05-10,19.805030822753906,19.943905446108648,19.48099052544817,19.581288047001056,120798700,19.875624397277832,19.816294479370118,20.607106437683104
2011-05-11,19.56585693359375,19.797313637507155,19.45012711007121,19.789598217834598,78600000,19.866535873413085,19.803950004577636,20.58808422088623
2011-05-12,19.534997940063477,19.589004413628945,19.365263098634,19.558144202262692,77400000,19.85729372406006,19.792223014831542,20.56944375991821
2011-05-13,19.311260223388672,19.53500158007396,19.24953831758932,19.504141362957437,66812300,19.84779358673096,19.774169464111328,20.549256172180176
2011-05-16,18.95636558532715,19.342128015542407,18.902359080547715,19.257259809993645,91350900,19.83796575164795,19.752875747680665,20.523525485992433
2011-05-17,19.041772842407227,19.18155770614021,18.84762752749168,18.948582439514837,82882100,19.831906883239746,19.73683906555176,20.497728443145753
2011-05-18,19.173797607421875,19.212626089851515,18.83210133343675,19.04954468619304,53931100,19.827195045471193,19.720511054992677,20.4724080657959
2011-05-19,19.197086334228516,19.321339205165057,19.026239006993535,19.298042717621367,37783600,19.82430517578125,19.70495750427246,20.44908458709717
2011-05-20,19.018484115600586,19.313585967189162,18.979655626228787,19.197097536649927,45451500,19.821307525634765,19.69323848724365,20.42443519592285
2011-05-23,18.76997947692871,18.832105952782193,18.661258514488125,18.80104197424944,52692500,19.820530899047853,19.672383117675782,20.39760763168335
2011-05-24,18.75444221496582,18.863164628051788,18.669019260440937,18.793272177214956,47691800,19.81668938446045,19.651062812805176,20.371545009613037
2011-05-25,18.785503387451172,18.87869232054929,18.76220541357095,18.769971404864357,34904200,19.813578765869142,19.634992752075195,20.34533285140991
2011-05-26,19.158266067504883,19.437835887377194,18.886462240541437,18.909760219268026,78016600,19.811686210632324,19.63563632965088,20.3223113822937
2011-05-27,19.228164672851562,19.33688564592808,19.142740204741628,19.166038190920382,50251000,19.808344383239746,19.63783214569092,20.29914524078369
2011-05-31,19.422304153442383,19.461132637278563,19.181564294992295,19.38347418839449,60196300,19.804565895080568,19.64360210418701,20.27861080169678
2011-06-01,18.971885681152344,19.492195328922552,18.92529120736726,19.406770892640218,74033500,19.80223110961914,19.63218563079834,20.2472829246521
2011-06-02,18.808801651000977,19.142731902000683,18.777739164114145,19.018478992030307,51487800,19.800760520935057,19.61797031402588,20.216011543273925
2011-06-03,18.568069458007812,18.746682904382066,18.513708972694964,18.67679042863351,60697700,19.79887294769287,19.59523700714111,20.18524745941162
2011-06-06,18.645719528198242,18.83209888581766,18.459340170578827,18.5525291087828,54778700,19.798266525268556,19.569890441894533,20.156103515625
2011-06-07,18.684553146362305,18.76997759756212,18.56030020709632,18.70785112792913,41112600,19.797178512573243,19.548252334594725,20.12397310256958
2011-06-08,18.59136390686035,18.653490375572183,18.52923743814852,18.560299931898513,42205000,19.793715942382814,19.527990913391115,20.09367197036743
2011-06-09,18.606887817382812,18.669015745283463,18.498166905979325,18.64571777232072,42878700,19.790800758361815,19.50680564880371,20.062682495117187
2011-06-10,18.412744522094727,18.65348582569284,18.39721401961379,18.65348582569284,49327200,19.783833305358886,19.479885749816894,20.026990299224853
2011-06-13,18.66901397705078,18.78550086840881,18.404976233326614,18.47486866438367,47572500,19.778679527282716,19.461485900878905,19.995318145751952
2011-06-14,18.808801651000977,18.987416505143475,18.785505156138736,18.870928105986167,42894500,19.773933242797852,19.444493103027344,19.96596426010132
2011-06-15,18.436044692993164,18.645722054174755,18.381684224807938,18.63795606140377,49410200,19.76748361968994,19.418965072631835,19.935413780212404
2011-06-16,18.637956619262695,18.7156150680853,18.36615278898944,18.443811237812042,57184100,19.76332782745361,19.393926277160645,19.904121303558348
2011-06-17,18.839860916137695,18.870923395270452,18.62241763736376,18.80879695579378,83320400,19.76052560424805,19.367216339111327,19.87431100845337
2011-06-20,19.002944946289062,19.150495816324923,18.762205144491553,18.769971135673586,54338400,19.759770935058594,19.34299648284912,19.843600463867187
2011-06-21,19.228164672851562,19.305823145568574,18.948594763555178,19.04178522705803,49708700,19.76085736846924,19.325287055969238,19.81445178985596
2011-06-22,19.142732620239258,19.266985534871623,19.096138147555017,19.103904139870988,44287300,19.763027626037598,19.307257614135743,19.793039150238037
2011-06-23,19.127197265625,19.142729247520393,18.793268542141984,18.97964788125273,59470400,19.7658030166626,19.294163856506348,19.771624546051026
2011-06-24,18.870935440063477,19.057316358666405,18.78551245701691,19.034018373538014,101387200,19.770586410522462,19.276099281311033,19.74565311431885
2011-06-27,19.56985092163086,19.771760772354433,18.816566052255887,18.816566052255887,92044200,19.77907536315918,19.275253143310547,19.727054347991942
2011-06-28,20.035799026489258,20.128989443891935,19.53878741690547,19.647508336199067,81032100,19.788973152160644,19.284497566223145,19.71533935546875
2011-06-29,19.896015167236328,19.96590612717583,19.6941038351572,19.96590612717583,66051000,19.797978157043456,19.295421409606934,19.701306171417237
2011-06-30,20.191116333007812,20.191116333007812,19.927078539386947,19.989204991932358,52535400,19.806495399475097,19.311166954040527,19.686925888061523
2011-07-01,20.20665168762207,20.323138620427372,20.066866775771025,20.136759231696548,52906200,19.813618934631346,19.317810668945313,19.672087326049805
2011-07-05,20.214414596557617,20.307603536099492,20.113458183973854,20.26877505815896,37805300,19.82043989562988,19.32831298828125,19.65970411300659
2011-07-06,20.447391510009766,20.478455482015704,20.160055693801656,20.167821686803144,48744200,19.828617362976075,19.342086029052734,19.653255538940428
2011-07-07,20.789087295532227,20.874510254068635,20.47068899619513,20.571643940360588,51946500,19.836463104248047,19.35374324798584,19.652141399383545
2011-07-08,20.905569076538086,20.9521635407379,20.58717085561862,20.61046882832418,58320700,19.843864852905273,19.364798431396483,19.65234546661377
2011-07-11,20.68036460876465,20.812383522473674,20.57164367319663,20.672600097262638,43999800,19.849425544738768,19.366257514953613,19.651146202087403
2011-07-12,20.610469818115234,20.804615156351236,20.455152955041882,20.61823432817866,47319300,19.85449433898926,19.378508644104002,19.64878499984741
2011-07-13,20.68036460876465,20.93663644346903,20.58717565862396,20.657068111835304,40861800,19.861723213195802,19.396169624328614,19.645656871795655
2011-07-14,20.556106567382812,20.975461182192497,20.470683631234063,20.672594947859693,46382300,19.86742381286621,19.40903079986572,19.64244344711304
2011-07-15,20.796852111816406,20.913339035020954,20.55611079182054,20.55611079182054,49132400,19.873329132080077,19.422849311828614,19.645263652801514
2011-07-18,20.649301528930664,20.89004137132697,20.393029701550955,20.680364017685857,44501900,19.879736145019532,19.437882957458495,19.646608352661133
2011-07-19,21.38705825805664,21.464715234115012,20.79685605649942,20.820152556832177,86730600,19.886910415649414,19.466437454223634,19.653941860198973
2011-07-20,21.014293670654297,21.23950300265448,20.95216721375969,21.185142538023143,49795400,19.89268458557129,19.488153953552246,19.65924507141113
2011-07-21,21.045352935791016,21.208434293234166,20.69589076811106,20.998758473837434,81737400,19.897703422546385,19.51296039581299,19.66462743759155
2011-07-22,21.379291534423828,21.394822040378244,20.71919689197698,20.858981814049468,76380600,19.90387604522705,19.54922908782959,19.676589546203612
2011-07-25,21.67438507080078,21.814169948929447,21.115247039497483,21.169607496278328,108482400,19.911865966796874,19.592016830444337,19.69211992263794
2011-07-26,21.806413650512695,21.86077413145621,21.573439737551332,21.60450223471391,74636500,19.92014138031006,19.641919898986817,19.708044681549072
2011-07-27,21.223974227905273,21.73651794510249,21.123019275638097,21.651093498499023,71488700,19.926754272460936,19.68727207183838,19.72007390975952
2011-07-28,21.526844024658203,21.79864791380332,21.130787182968813,21.192915140452982,83761400,19.93300146484375,19.736973495483397,19.736906280517577
2011-07-29,21.27833366394043,21.519073523933145,21.16961272353309,21.371524099440812,104394800,19.93877025604248,19.77906421661377,19.749787635803223
2011-08-01,21.177379608154297,21.50354392431948,20.77355683933802,21.36375900578986,61838400,19.945439445495605,19.818670082092286,19.761813793182373
2011-08-02,20.812381744384766,21.31716085916612,20.781319257395552,20.952166638865048,63883100,19.951740516662596,19.854548034667967,19.77389326095581
2011-08-03,20.905569076538086,20.96769552254161,20.563872882913056,20.83567663963271,64581200,19.957868385314942,19.897259826660157,19.78482147216797
2011-08-04,20.14451789855957,20.86673869299179,20.136751908368655,20.602700951345366,92949500,19.960770042419433,19.925061340332032,19.788062076568604
2011-08-05,19.942609786987305,20.268774021118833,19.593147578556593,20.167817613700443,112071700,19.96450193786621,19.948203468322752,19.791598110198976
2011-08-08,19.010709762573242,19.880481465459454,18.940817327465812,19.430064373217828,134257200,19.96514316558838,19.945252342224123,19.7904443359375
2011-08-09,19.864953994750977,19.896017964612923,18.66125330562111,19.189327462369725,126268900,19.970323600769042,19.95798812866211,19.797910137176515
2011-08-10,18.79327392578125,19.484431024794894,18.715615475269082,19.375710082804904,127819900,19.971490280151368,19.945407524108887,19.79450481414795
2011-08-11,19.56209373474121,19.70964319350871,18.94859347144495,19.026251938866412,90690100,19.975428955078126,19.957211685180663,19.794698657989503
2011-08-12,19.492197036743164,19.678576429424854,19.142734749707657,19.515493535071034,64787100,19.97805130767822,19.970879592895507,19.794424953460695
2011-08-15,19.810590744018555,19.864951202424148,19.531020979405334,19.60091342055864,56529400,19.981611808776854,19.995730018615724,19.79548351287842
2011-08-16,19.81059455871582,19.998150301842436,19.57614876188714,19.709000932921896,54251500,19.986331047058105,20.019027519226075,19.794458980560304
2011-08-17,19.732446670532227,20.08411463316199,19.48237233735577,19.732446670532227,50923700,19.99137803649902,20.03998538970947,19.7941188621521
2011-08-18,19.279186248779297,19.607409178261708,18.77903759073394,19.201037648319566,105714200,19.994459526062013,20.05374183654785,19.790866374969482
2011-08-19,18.79467010498047,19.24011677491801,18.685262935466454,19.0760045300861,77397900,19.996334785461425,20.057497482299805,19.782151565551757
2011-08-22,18.739957809448242,19.138514229569143,18.59147714571394,19.083810670239643,54721000,19.997808212280272,20.064041748046876,19.771963748931885
2011-08-23,19.318254470825195,19.34169949165917,18.77903240668529,18.77903240668529,59670600,20.002448623657227,20.077026557922363,19.769256229400636
2011-08-24,19.45893096923828,19.48237600134303,19.083819398927584,19.26356017338135,45329700,20.007316299438475,20.090029144287108,19.767261123657228
2011-08-25,19.201038360595703,19.66211348079539,19.146334785412794,19.59959489622055,48192000,20.01203670501709,20.10532901763916,19.7621470451355
2011-08-26,19.732446670532227,19.802780263058178,19.08381580989557,19.154149402421524,71957000,20.019401069641113,20.127218818664552,19.7605725479126
2011-08-29,20.19351577758789,20.209145791404637,19.82621939625529,19.95125652566895,38863200,20.027298568725588,20.154291915893555,19.76075412750244
2011-08-30,20.49829864501953,20.654595840578505,20.08411361074115,20.107557146682627,57341400,20.036293235778807,20.184198989868165,19.763597736358644
2011-08-31,20.78744888305664,20.87341100272145,20.52174453377867,20.545189561265754,59300800,20.045377281188966,20.215384674072265,19.77033586502075
2011-09-01,20.482669830322266,20.99063500044204,20.482669830322266,20.678040590965068,60510800,20.0542484664917,20.242183418273925,19.774720516204834
2011-09-02,20.162256240844727,20.318553401697244,20.05284912258408,20.146627717207632,43894400,20.061929443359375,20.26288459777832,19.778524227142334
2011-09-06,19.93562889099121,19.99814746315907,19.6230360301519,19.69336961016079,54929300,20.068459983825683,20.284178466796874,19.780138874053954
2011-09-07,20.31855583190918,20.31855583190918,19.982517939276406,20.076296545116396,41961000,20.077010093688965,20.29915256500244,19.787202854156494
2011-09-08,20.490480422973633,20.83433330494581,20.27948117978552,20.31855472726769,65811900,20.082405899047853,20.308246192932128,19.796371879577638
2011-09-09,20.11536979675293,20.459222692325557,19.92781407841159,20.318555530929466,64529200,20.086545204162597,20.312633285522463,19.8040273475647
2011-09-12,20.232593536376953,20.263853570522464,19.748074931605263,19.880927095602754,55046100,20.09087895202637,20.313462829589845,19.812314891815184
2011-09-13,20.34981918334961,20.4670413418497,20.170076950384814,20.25604056221317,48792300,20.095041275024414,20.316326179504394,19.817068424224853
2011-09-14,20.70929718017578,20.943741457689473,20.23259212659619,20.451407878686574,66739200,20.100976943969727,20.32622383117676,19.827268409729005
2011-09-15,21.092220306396484,21.123480333440394,20.560811771131046,20.889034602291456,67808300,20.10780393218994,20.33912040710449,19.840603218078613
2011-09-16,21.193815231323242,21.311037358960515,20.967184492738987,21.13911018056964,89681500,20.11589111328125,20.347214965820314,19.850479106903077
2011-09-19,21.264150619506836,21.342299213594583,20.787447027636446,20.943742725251482,52324900,20.125906204223632,20.35438659667969,19.859592514038084
2011-09-20,21.084413528442383,21.490785095250786,21.045339969948028,21.342302889962962,49211900,20.13575119781494,20.362467575073243,19.864362545013428
2011-09-21,20.31074333190918,21.14692991744915,20.29511331391241,21.139114908450765,72750700,20.141434295654296,20.35647304534912,19.86749084472656
2011-09-22,19.583959579467773,20.045034574934718,19.224478188051634,19.771515282453613,96278300,20.144362724304198,20.334544944763184,19.865357284545897
2011-09-23,19.583959579467773,19.65429315440749,19.29481176299135,19.458922444143877,64768100,20.147443618774414,20.31510200500488,19.862066402435303
2011-09-26,19.880924224853516,19.943442793556567,19.326070623373717,19.68555351133645,51057600,20.15226123046875,20.296783447265625,19.85981637954712
2011-09-27,20.06066131591797,20.25603199430028,19.88873565554313,20.052846309915477,55620700,20.157828239440917,20.28501064300537,19.861446800231935
2011-09-28,19.990331649780273,20.607703829300345,19.935628087657793,20.26385095095296,60736200,20.163449363708494,20.257076110839844,19.86175678253174
2011-09-29,19.888742446899414,20.451409656171357,19.607408096983196,20.302927472542187,63407300,20.170097274780275,20.234565086364746,19.861359519958498
2011-09-30,19.45110511779785,19.927810070984943,19.443290111451827,19.693365842844432,54060500,20.173652984619142,20.202680130004882,19.857820262908934
2011-10-03,19.169775009155273,19.802775705649537,19.16196000172198,19.318255678707093,64592500,20.1758394241333,20.158489799499513,19.85385944366455
2011-10-04,19.802778244018555,19.841851795633314,18.958776710319913,18.99003525349963,83485400,20.180252952575685,20.121057662963867,19.8565372467041
2011-10-05,20.232593536376953,20.443594295177753,19.662111328265574,19.86529707853,94061300,20.18626379394531,20.089581260681154,19.865750579833986
